date,site,mean_daily_temp_c,max_daily_temp_c,min_daily_temp_c,daily_temp_c_range,two_week_temp_rollavg,season
2022-09-18T00:00:00Z,S3_terra,9.875555555555557,13.55777777777778,5.14111111111111,8.41666666666667,13.71758597883598,winter
2022-09-18T00:00:00Z,S3_agua,9.767685185185186,13.653888888888888,5.037222222222223,8.616666666666665,13.445376984126986,winter
2022-09-19T00:00:00Z,S3_terra,13.265,16.99888888888889,9.275,7.723888888888888,13.831825396825398,winter
2022-09-19T00:00:00Z,S3_agua,13.295370370370371,17.378888888888888,8.77888888888889,8.599999999999998,13.557103174603176,winter
2022-09-20T00:00:00Z,S3_terra,16.658703703703704,23.58111111111111,12.110000000000001,11.471111111111108,14.07746031746032,winter
2022-09-20T00:00:00Z,S3_agua,16.403703703703705,23.1,12.110000000000001,10.99,13.781078042328046,winter
2022-09-21T00:00:00Z,S3_terra,15.106851851851854,15.855000000000002,14.421111111111111,1.433888888888891,14.16982142857143,winter
2022-09-21T00:00:00Z,S3_agua,15.106851851851854,15.855000000000002,14.517222222222223,1.337777777777779,13.906679894179897,winter
2022-09-22T00:00:00Z,S3_terra,17.04555555555556,21.282222222222227,15.187222222222225,6.095000000000002,14.209510582010584,spring
2022-09-22T00:00:00Z,S3_agua,16.663981481481482,20.805,14.9,5.904999999999999,14.013789682539684,spring
2022-09-23T00:00:00Z,S3_terra,12.604722222222222,16.332222222222224,7.782222222222224,8.55,13.82636904761905,spring
2022-09-23T00:00:00Z,S3_agua,12.621481481481482,16.90277777777778,7.882222222222224,9.020555555555553,13.741779100529103,spring
2022-09-24T00:00:00Z,S3_terra,10.466203703703705,15.66388888888889,4.6227777777777765,11.041111111111114,13.360985449735452,spring
2022-09-24T00:00:00Z,S3_agua,10.3925,15.66388888888889,4.727222222222222,10.936666666666667,13.297367724867728,spring
2022-09-25T00:00:00Z,S3_terra,12.831944444444446,13.846111111111112,11.041111111111112,2.8049999999999997,13.434570105820109,spring
